TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,113,1,26005,ENVIRONMENTAL CRISIS SEMINAR,SEM,1,"Beer, Emma",19,9,9,0,0,0,0,0,,,,9,10,,,,Y
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,114,1,22805,DISCOVERIES IN EEPS SEMINAR,SEM,1,"Morgan, Julia K.",19,7,7,0,0,0,0,0,,,,7,12,,,,Y
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,116,1,24099,EARTH AND THE SOLAR SYSTEM,LEC,3,"Izidoro Ferreira da Costa, Andre",65,21,19,0,0,0,1,1,,,,21,44,,,,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,220,2,23494,INTRO TO EEPS COMPUTATION,LL,3,"Zelt, Colin A.; Ajo-Franklin, Jonathan B.",19,8,8,0,0,0,0,0,,,,8,11,,,,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,307,1,22806,ENERGY AND THE ENVIRONMENT,LEC,3,"Cohan, Daniel S.",5,3,3,0,0,0,0,0,5,40,32,32,8,"CEVE 307 001, ENST 307 001, CEVE 507 001","20052, 20053, 20683",Civil & Environmental Engr,Y
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,323,1,22807,EARTH AND PLANETARY STRUCTURE,LL,4,"Morgan, Julia K.; Niu, Fenglin",19,14,14,0,0,0,0,0,,,,14,5,,,,Y
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,325,1,22808,"OCEANS, ATMOSPHERES & CLIMATE",LL,4,"Beer, Emma",19,18,18,0,0,0,0,0,,,,18,1,,,,Y
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,401,1,24412,SEM: UG HONORS THESIS,SEM,1,"Gonnermann, Helge M.",5,2,2,0,0,0,0,0,,,,2,3,,,,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,404,2,23707,SEMINAR: DEPARTMENT RESEARCH,SEM,1,"Niu, Fenglin",38,,,,,,,,1Q,38,7,7,31,EEPS 604 002,23708,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,406,1,22812,SEM:CURR RESRCH EARTH SCIENCE,SEM,1,"Niu, Fenglin",65,,,,,,,,3M,65,6,6,59,EEPS 606 001,22813,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,410,1,23150,OPTICAL MINERALOGY & PETROGRPH,LAB,3,"Costin, Gelu",10,3,3,0,0,0,0,0,1R,10,3,3,7,EEPS 610 001,23155,Earth/Environmnt/Planetary Sci,Y
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,435,1,25022,REMOTE SENSING,LL,3,"Siebach, Kirsten L.",19,3,3,0,0,0,0,0,6G,19,10,10,9,EEPS 635 001,25023,Earth/Environmnt/Planetary Sci,Y
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,436,1,25024,GIS FOR SCIENTISTS,LEC,3,"Ross, Malcolm I.",19,2,2,0,0,0,0,0,6H,38,5,5,33,EEPS 636 001,25025,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,451,1,22818,GEOPHYSICAL DATA ANALYSIS,LEC,3,"Zelt, Colin A.",19,1,1,0,0,0,0,0,4Q,19,2,2,17,EEPS 651 001,22819,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,460,1,25026,GLOBAL TECTONICS,LEC,3,"Gordon, Richard G.",19,2,2,0,0,0,0,0,6I,19,2,2,17,EEPS 660 001,25027,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,464,1,25028,GEODYNAMICS,LEC,3,"Lenardic, Adrian",19,,,,,,,,6J,19,9,9,10,EEPS 664 001,25029,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,472,1,25030,NUMERICAL METHODS EARTH SYSTEM,LL,3,"Gonnermann, Helge M.",19,1,1,0,0,0,0,0,6L,38,4,4,34,EEPS 672 001,25031,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Earth/Environmnt/Planetary Sci,EEPS,495,2,25032,TOPICS: ENVIRONMENTAL SCIENCE,SEM,3,"Masiello, Caroline A.; Dunham, Amy E.",19,1,1,0,0,0,0,0,G7,19,8,8,11,BIOS 495 002,25033,Earth/Environmnt/Planetary Sci,N
spring 2024,School of Natural Sciences,Kinesiology,HEAL,103,1,20197,NUTRITION,LEC,3,"Anding, Roberta H.",35,41,39,0,0,0,0,2,,,,41,-6,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,HEAL,222,1,22083,PRIN PUBLIC&COMMHEALTH,LEC,3,"Diep, Cassandra S.",15,27,27,0,0,0,0,0,,,,27,-12,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,HEAL,313,1,20149,FOUNDATIONS HEALTH PROMO&EDUC,SEM,3,"Diep, Cassandra S.",15,39,39,0,0,0,0,0,,,,39,-24,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,HEAL,350,1,21285,UNDERSTANDING CANCER,LEC,3,"Hughes, Daniel C.",40,45,45,0,0,0,0,0,,,,45,-5,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,HEAL,412,1,25456,HEALTH CARE DELIVERY & POLICY,LEC,3,"Dafashy, Cintia",20,25,24,0,1,0,0,0,,,,25,-5,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,HEAL,422,1,20096,THEORY&MODELS HLTH BEHAVIOR,SEM,3,"Perkins, Heidi Y.",15,28,28,0,0,0,0,0,2P,15,28,28,-13,HEAL 522 001,20723,Kinesiology,N
spring 2024,School of Natural Sciences,Kinesiology,HEAL,498,1,25458,GIS IN PUBLIC HEALTH,LEC,3,"Ramphul, Ryan C.",15,14,14,0,0,0,0,0,,,,14,1,,,,N
spring 2024,School of Natural Sciences,Kinesiology,KINE,300,1,21810,HUMAN ANATOMY WITH LAB,LL,4,"Schell, Wendy E.",20,30,30,0,0,0,0,0,,,,30,-10,,,,N
spring 2024,School of Natural Sciences,Kinesiology,KINE,300,2,25182,HUMAN ANATOMY WITH LAB,LL,4,"Kabiri, Laura S.",30,37,37,0,0,0,0,0,,,,37,-7,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,KINE,301,1,20506,HUMAN PHYSIOLOGY,LEC,3,"Kabiri, Laura S.",50,56,56,0,0,0,0,0,,,,56,-6,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,KINE,302,2,21305,BIOMECHANICS,LEC,3,"Aparicio, Jaime A.",45,18,18,0,0,0,0,0,,,,18,27,,,,N
spring 2024,School of Natural Sciences,Kinesiology,KINE,310,1,20298,PSYC OF SPORT & EXERCISE,LEC,3,"Perkins Ball, Amanda M.",20,25,25,0,0,0,0,0,,,,25,-5,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,KINE,311,1,21130,MOTOR LEARNING,LEC,3,"Perkins Ball, Amanda M.",20,20,20,0,0,0,0,0,,,,20,0,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,KINE,319,1,21430,STATS FOR HEALTH PROFESSIONAL,LEC,3,"Rodriguez, Augusto X.",25,25,25,0,0,0,0,0,,,,25,0,,,,N
spring 2024,School of Natural Sciences,Kinesiology,KINE,321,1,20097,EXERCISE PHYSIOLOGY,LEC,3,"Agha, Nadia H.",25,21,21,0,0,0,0,0,,,,21,4,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,KINE,326,1,23926,PHYSICAL ACTIVITY EPIDEMIOLOGY,LEC,3,"Perkins, Heidi Y.",15,15,15,0,0,0,0,0,,,,15,0,,,,N
spring 2024,School of Natural Sciences,Kinesiology,KINE,421,1,24758,ADV TOPICS IN EX PHYS & MED,SEM,3,"Gibson, Brian T.",12,2,2,0,0,0,0,0,,,,2,10,,,,Y
spring 2024,School of Natural Sciences,Kinesiology,KINE,440,2,25184,RESEARCH METHODS,LEC,3,"Agha, Nadia H.",19,18,18,0,0,0,0,0,,,,18,1,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,101,S01,21812,SINGLE VARIABLE CALCULUS I,LEC,3,"Russell-Madonia, Jacob S.",60,39,38,0,1,0,0,0,,,,39,21,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,102,S01,25466,SINGLE VARIABLE CALCULUS II,LEC,3,"Del Guercio, Olivia",30,26,26,0,0,0,0,0,,,,26,4,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,102,S02,21569,SINGLE VARIABLE CALCULUS II,LEC,3,"Kesten, Jacob G.",25,28,27,0,0,0,0,1,,,,28,-3,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,102,S03,21433,SINGLE VARIABLE CALCULUS II,LEC,3,"Takase, Alberto",49,31,31,0,0,0,0,0,,,,31,18,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,102,S04,20474,SINGLE VARIABLE CALCULUS II,LEC,3,"Gwaltney, Ethan W.",80,73,73,0,0,0,0,0,,,,73,7,,,,N
spring 2024,School of Natural Sciences,Mathematics,MATH,102,S05,22015,SINGLE VARIABLE CALCULUS II,LEC,3,"Yu, Jize",49,33,33,0,0,0,0,0,,,,33,16,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,112,S02,22038,CALCULUS: INTEGRATION + APPS,LEC,3,"Orcan Ekmekci, Betul",65,54,54,0,0,0,0,0,,,,54,11,,,,N
spring 2024,School of Natural Sciences,Mathematics,MATH,211,S01,21570,ORD DIFFERENTIAL EQUATIONS,LEC,3,"Li, Long",49,32,31,0,1,0,0,0,,,,32,17,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,211,S02,21280,ORD DIFFERENTIAL EQUATIONS,LEC,3,"Le, Khanh",199,60,59,0,1,0,0,0,,,,60,139,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,211,S03,21813,ORD DIFFERENTIAL EQUATIONS,LEC,3,"Liu Lopez, Fernando C.",25,21,20,0,1,0,0,0,,,,21,4,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,212,S01,21814,MULTIVARIABLE CALCULUS,LEC,3,"Arosemena Serrato, Juan Camilo",25,16,16,0,0,0,0,0,,,,16,9,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,212,S02,20062,MULTIVARIABLE CALCULUS,LEC,3,"Gao, Zhiyong",199,87,86,0,0,0,0,1,,,,87,112,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,212,S03,22588,MULTIVARIABLE CALCULUS,LEC,3,"Gao, Zhiyong",49,47,47,0,0,0,0,0,,,,47,2,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,212,S04,20063,MULTIVARIABLE CALCULUS,LEC,3,"Malinovitch, Tal",49,26,26,0,0,0,0,0,,,,26,23,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,220,1,23936,HONORS ORD DIFFERENTIAL EQNS,LEC,3,"Damanik, David T.",49,24,23,0,0,0,0,1,,,,24,25,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,232,1,25361,HONORS MULTIVARIABLE CALCULUS,LEC,3,"Wang, Stephen S.",49,29,29,0,0,0,0,0,,,,29,20,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,302,1,20183,ELEMENTS OF ANALYSIS,LEC,3,"Malinovitch, Tal",70,21,20,0,0,0,0,1,,,,21,49,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,321,1,25362,INTRODUCTION TO ANALYSIS I,LEC,3,"Semmes, Stephen",40,21,21,0,0,0,0,0,,,,21,19,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,322,1,20064,INTRODUCTION TO ANALYSIS II,LEC,3,"Semmes, Stephen",25,9,9,0,0,0,0,0,,,,9,16,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,323,1,23226,INTRO TO MATH CRYPTOGRAPHY,LEC,3,"Goldman, Ronald N.",30,5,4,0,0,0,1,0,14,35,22,22,13,"COMP 523 001, COMP 323 001","21975, 22050",Computer Science,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,354,1,21571,HONORS LINEAR ALGEBRA,LEC,3,"Jones, Frank",49,24,23,0,0,0,0,1,,,,24,25,,,,N
spring 2024,School of Natural Sciences,Mathematics,MATH,355,1,21131,LINEAR ALGEBRA,LEC,3,"Castro, Nickolas A.",100,89,89,0,0,0,0,0,,,,89,11,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,355,2,22534,LINEAR ALGEBRA,LEC,3,"Wang, Stephen S.",100,46,45,0,0,0,1,0,,,,46,54,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,355,3,25363,LINEAR ALGEBRA,LEC,3,"Yu, Jize",100,64,64,0,0,0,0,0,,,,64,36,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,357,2,22680,ABSTRACT ALGEBRA II,LEC,3,"Wolff, Stephen H.",49,16,16,0,0,0,0,0,,,,16,33,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,365,1,22535,NUMBER THEORY,LEC,3,"Huang, Hongdi",49,30,30,0,0,0,0,0,,,,30,19,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,366,1,20166,GEOMETRY,LEC,3,"Gao, Zhiyong",49,14,14,0,0,0,0,0,,,,14,35,,,,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,382,2,23454,COMPUTATIONAL COMPLEX ANALYSIS,LEC,3,"Jones, Frank",49,28,28,0,0,0,0,0,,,,28,21,,,,N
spring 2024,School of Natural Sciences,Mathematics,MATH,423,1,25364,PARTIAL DIFFERENTIAL EQNS I,LEC,3,"Mantoulidis, Christos A.",49,20,20,0,0,0,0,0,35,49,25,25,24,"CMOR 405 001, CMOR 505 001, MATH 513 001","25478, 25479, 25480",Comp Appl Math Operations Rsch,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,427,1,20065,COMPLEX ANALYSIS,LEC,3,"Lukic, Milivoje",25,25,25,0,0,0,0,0,2S,35,29,29,6,MATH 517 001,20184,Mathematics,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,443,1,20066,GENERAL TOPOLOGY,LEC,3,"Leininger, Christopher J.",20,18,18,0,0,0,0,0,6E,25,18,18,7,MATH 538 001,20303,Mathematics,N
spring 2024,School of Natural Sciences,Mathematics,MATH,451,1,25365,DIFFERENTIABLE MANIFOLDS,LEC,3,"Leininger, Christopher J.",10,2,2,0,0,0,0,0,0C,30,7,7,23,MATH 551 001,25366,Mathematics,N
spring 2024,School of Natural Sciences,Mathematics,MATH,464,1,20068,ADVANCED ALGEBRA II,LEC,3,"Levin, Brandon",10,3,3,0,0,0,0,0,8E,25,5,5,20,MATH 564 001,20186,Mathematics,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,466,1,25410,TOPICS IN ALGEBRA II,LEC,3,"Walton, Chelsea M.",24,5,5,0,0,0,0,0,0H,49,8,8,41,MATH 566 001,25371,Mathematics,Y
spring 2024,School of Natural Sciences,Mathematics,MATH,471,1,25367,MATHEMATICS OF APERIODIC ORDER,LEC,3,"Damanik, David T.",15,9,8,0,1,0,0,0,,,,9,6,,,,Y
spring 2024,School of Natural Sciences,Neuroscience,NEUR,362,1,21263,COGNITIVE NEUROSCIENCE,LEC,3,"Moore, Bartlett D.",80,40,40,0,0,0,0,0,O5,80,63,63,17,PSYC 362 001,21262,Psychological Sciences,Y
spring 2024,School of Natural Sciences,Neuroscience,NEUR,362,2,24801,COGNITIVE NEUROSCIENCE,LEC,3,"Maynard, Mark",80,52,52,0,0,0,0,0,E3,80,81,81,-1,PSYC 362 002,24792,Psychological Sciences,Y
spring 2024,School of Natural Sciences,Neuroscience,NEUR,380,1,23001,NEUROSYSTEMS,LEC,3,"Lefeldt, Nele",180,92,92,0,0,0,0,0,B9,180,103,103,77,PSYC 380 001,23224,Psychological Sciences,N
spring 2024,School of Natural Sciences,Natural Sciences Division,NSCI,120,1,20500,INTR SCIENTIFIC RES CHALLENGES,LAB,3,"McNeil, Caroline V.",19,5,5,0,0,0,0,0,,,,5,14,,,,Y
spring 2024,School of Natural Sciences,Natural Sciences Division,NSCI,120,2,20618,INTR SCIENTIFIC RES CHALLENGES,LAB,3,"McNeil, Caroline V.",19,10,10,0,0,0,0,0,,,,10,9,,,,Y
spring 2024,School of Natural Sciences,Natural Sciences Division,NSCI,320,1,21267,PUBLIC SCIENCE COMM SEMINAR,SEM,1,"Solomon, Scott E.; Kapcha, Lauren H.",49,12,12,0,0,0,0,0,1D,49,23,23,26,NSCI 520 001,21268,Natural Sciences Division,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,100,2,25877,BITE SIZE PHYSICS,SEM,1,"Hoeink, Juliet S.",50,7,7,0,0,0,0,0,,,,7,43,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,102,S01,20006,ELECTRICITY&MAGNETISM W/LAB,LL,4,"Dunning, F B.; Beaird, Robert P.; Bonomo, Melia E.; Cone, Michael T.; Hoeink, Juliet S.; Yu, Lam H.",288,60,60,0,0,0,0,0,,,,60,228,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,102,S02,20297,ELECTRICITY&MAGNETISM W/LAB,LL,4,"Dunning, F B.; Beaird, Robert P.; Bonomo, Melia E.; Cone, Michael T.; Hoeink, Juliet S.; Yu, Lam H.",288,139,138,0,0,0,0,1,,,,139,149,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,2,23121,E & M DISCUSSION,SEM,0,"Yu, Lam H.",19,17,17,0,0,0,0,0,,,,17,2,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,3,20663,E & M DISCUSSION,SEM,0,"Yu, Lam H.",19,18,18,0,0,0,0,0,,,,18,1,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,4,20664,E & M DISCUSSION,SEM,0,"Beaird, Robert P.",19,18,18,0,0,0,0,0,,,,18,1,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,5,20665,E & M DISCUSSION,SEM,0,"Dunning, F B.",19,18,18,0,0,0,0,0,,,,18,1,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,6,20666,E & M DISCUSSION,SEM,0,"Cone, Michael T.",19,18,18,0,0,0,0,0,,,,18,1,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,7,20667,E & M DISCUSSION,SEM,0,"Hoeink, Juliet S.",19,12,12,0,0,0,0,0,,,,12,7,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,8,22538,E & M DISCUSSION,SEM,0,"Beaird, Robert P.",19,18,18,0,0,0,0,0,,,,18,1,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,9,20668,E & M DISCUSSION,SEM,0,"Cone, Michael T.",19,18,18,0,0,0,0,0,,,,18,1,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,10,20669,E & M DISCUSSION,SEM,0,"Hoeink, Juliet S.",19,19,19,0,0,0,0,0,,,,19,0,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,11,20670,E & M DISCUSSION,SEM,0,"Bonomo, Melia E.",19,17,17,0,0,0,0,0,,,,17,2,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,12,20671,E & M DISCUSSION,SEM,0,"Bonomo, Melia E.",19,9,8,0,0,0,0,1,,,,9,10,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,104,13,23122,E & M DISCUSSION,SEM,0,"Dunning, F B.",19,17,17,0,0,0,0,0,,,,17,2,,,,N
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,112,S01,20007,HONORS E&M (WITH LAB),LL,4,"Yi, Ming; Dodds, Stanley A.",50,21,21,0,0,0,0,0,,,,21,29,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,116,1,24233,SEMINAR IN PHYS & ASTRO @ RICE,SEM,1,"Yu, Lam H.; Zhang, Yichen",10,3,3,0,0,0,0,0,,,,3,7,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,126,S01,20008,GENERAL PHYSICS II (WITH LAB),LL,4,"Acosta, Darin E.; Bonomo, Melia E.; Dodds, Stanley A.; Kiang, Ching-Hwa; Stenson, Jared R.",288,173,173,0,0,0,0,0,,,,173,115,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,145,1,25538,TRACES OF LIFE,LEC,3,"Hafner, Jason H.",50,4,4,0,0,0,0,0,,,,4,46,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,202,1,20009,MODERN PHYSICS,LEC,3,"Hulet, Randall G.; Li, Wei",75,40,40,0,0,0,0,0,,,,40,35,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,231,1,21343,ELEMENTARY PHYSICS LAB,LAB,1,"Dodds, Stanley A.",49,32,32,0,0,0,0,0,,,,32,17,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,302,1,20010,INTERMEDIATE ELECTRODYNAMICS,LEC,4,"Long, Andrew J.; Bradshaw, Stephen",49,26,26,0,0,0,0,0,,,,26,23,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,312,1,20011,INTRO TO QUANTUM PHYSICS II,LEC,3,"Nevidomskyy, Andriy; Ecklund, Karl M.",49,21,21,0,0,0,0,0,,,,21,28,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,332,1,20153,JUNIOR PHYSICS LAB II,LAB,2,"Geurts, Franciscus J.; Cone, Michael T.",49,7,7,0,0,0,0,0,,,,7,42,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,355,1,20160,INTRO TO BIOLOGICAL PHYSICS,LEC,3,"Tang, Evelyn",49,8,8,0,0,0,0,0,,,,8,41,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,412,1,20012,SOLID STATE PHYSICS,LEC,3,"Natelson, Douglas",49,6,6,0,0,0,0,0,,,,6,43,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,416,1,20013,COMPUTATIONAL PHYSICS,LEC,3,"Toffoletto, Frank R.",30,3,2,0,0,0,1,0,5F,50,7,7,43,PHYS 517 001,20189,Physics and Astronomy,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,477,1,25849,PHYSICS OF NUCLEAR ENERGY,LEC,1 TO 4,"Liang, Edison P.",19,2,2,0,0,0,0,0,,,,2,17,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,492,1,20206,UNDERGRADUATE RESEARCH,RES,2,"Morosan, Emilia; Geurts, Franciscus J.",99,12,12,0,0,0,0,0,,,,12,87,,,,Y
spring 2024,School of Natural Sciences,Physics and Astronomy,PHYS,494,1,20014,UNDERGRADUATE RESEARCH SEMINAR,SEM,1,"Morosan, Emilia; Geurts, Franciscus J.",99,12,12,0,0,0,0,0,,,,12,87,,,,Y
spring 2025,School of Natural Sciences,Physics and Astronomy,ASTR,101,1,25241,"STARS, GALAXIES & THE UNIVERSE",LEC,3,"Isella, Andrea",50,29,29,0,0,0,0,0,,,,29,21,,,,Y
spring 2025,School of Natural Sciences,Physics and Astronomy,ASTR,102,1,26483,EXPLORATN OF THE SOLAR SYSTEM,LEC,3,"Levy, Eugene H.",75,6,5,0,0,0,0,1,,,,6,69,,,,Y
spring 2025,School of Natural Sciences,Physics and Astronomy,ASTR,360,1,20658,INTRO ASTROPHYSIC-GALAXY&COSMO,LEC,3,"Baring, Matthew G.",19,7,7,0,0,0,0,0,,,,7,12,,,,Y
spring 2025,School of Natural Sciences,Physics and Astronomy,ASTR,400,1,20003,UNDERGRADUATE RESEARCH SEMINAR,SEM,1,"Isella, Andrea",19,7,7,0,0,0,0,0,2C,29,16,16,13,ASTR 500 001,20005,Physics and Astronomy,Y
spring 2025,School of Natural Sciences,Physics and Astronomy,ASTR,452,1,20004,ASTROPHYS II:GALAXY&COSMOLOGY,LEC,3,"Amin, Mustafa A.",19,9,9,0,0,0,0,0,,,,9,10,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,122,1,22134,BIOLOGY FOR VOTERS,LEC,3,"Johnson, Cassidy B.",42,42,42,0,0,0,0,0,,,,42,0,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,128,1,22539,BRAINSTEM,INT,1,"Flynn, Jonathan R.; Lefeldt, Nele",40,39,39,0,0,0,0,0,2H,40,39,39,1,BIOS 528 001,22540,Biosciences,N
spring 2025,School of Natural Sciences,Biosciences,BIOS,201,S01,22135,INTRODUCTORY BIOLOGY I,LEC,3,"Ross, Cana",60,43,43,0,0,0,0,0,,,,43,17,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,202,1,22136,INTRODUCTORY BIOLOGY II,LEC,3,"Solomon, Scott E.",200,68,68,0,0,0,0,0,,,,68,132,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,204,1,22137,COMMUNITY GARDEN,LL,1,"Novak, Joseph R.",50,22,22,0,0,0,0,0,,,,22,28,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,207,1,26757,GARDEN SCIENCE,LL,3,"Novak, Joseph R.",50,25,25,0,0,0,0,0,,,,25,25,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,211,1,22138,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Phillips, Dereth R.",14,14,14,0,0,0,0,0,,,,14,0,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,211,2,22139,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Phillips, Dereth R.",13,13,13,0,0,0,0,0,,,,13,0,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,211,3,22140,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Phillips, Dereth R.",12,12,12,0,0,0,0,0,,,,12,0,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,211,4,22141,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Phillips, Dereth R.",13,13,13,0,0,0,0,0,,,,13,0,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,211,5,22142,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Phillips, Dereth R.",15,16,16,0,0,0,0,0,,,,16,-1,,,,Y
spring 2025,School of Natural Sciences,Biosciences,BIOS,211,7,22144,EXPERIMENTAL CELL & MOL BIOSCI,LAB,2,"Catanese, Daniel J.; Phillips, Dereth R.",4,4,4,0,0,0,0,0,,,,4,0,,,,Y
