TERM,SCHOOL,DEPARTMENT,SUBJ,COURSE,SECTION,CRN,TITLE,TYPE,CREDITS,INSTRUCTOR NAME(S),SECT MAX,SECT ENRL,UG SECT ENRL,UP SECT ENRL,GR SECT ENRL,VS SECT ENRL,VU SECT ENRL,VG SECT ENRL,XLST GROUP,XLST MAX,XLST ENRL,TTL ENRL,TTL SEATS AVAIL,XLST WITH,XLST CRN,XLST LEAD DEPT,HAS_SYLLABUS
fall 2023,School of Social Sciences,Social Policy Analysis,SOPA,309,1,15128,APPLIED ECONOMETRICS: POL EVAL,LEC,3,"Pugh, Alex K.",35,18,18,0,0,0,0,0,,,,18,17,,,,Y
fall 2023,School of Social Sciences,Social Policy Analysis,SOPA,400,3,13534,SOPA CAPSTONE RESEARCH I,RES,3,"Marschall, Melissa J.; Vann, Elizabeth F.",35,29,29,0,0,0,0,0,,,,29,6,,,,Y
fall 2023,School of Social Sciences,Social Sciences Division,SOSC,302,1,11675,SOCIAL SCIENCES STATISTICS,LEC,4,"Ferguson, Todd W.",65,49,49,0,0,0,0,0,,,,49,16,,,,Y
fall 2023,School of Social Sciences,Social Sciences Division,SOSC,302,2,11896,SOCIAL SCIENCES STATISTICS,LEC,4,"Ferguson, Todd W.",65,54,54,0,0,0,0,0,,,,54,11,,,,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,200,1,12948,INTRO TO STUDY OF LANGUAGE,LEC,3,"Crouch, Caroline Q.",180,20,20,0,0,0,0,0,B1,180,101,101,79,LING 200 001,12947,Linguistics,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,201,1,16667,INTRO TO SOCIAL/CULTURAL ANTH,LEC,3,"Lu, Vivian",70,50,48,0,0,0,1,1,,,,50,20,,,,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,203,1,12254,INTRO BIOLOGICAL ANTHROPOLOGY,LEC,3,"Dominguez Rodrigo, Manuel",100,88,88,0,0,0,0,0,,,,88,12,,,,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,205,1,16934,INTRO TO ARCHAEOLOGY,LEC,3,"Harris, Khadene",50,26,26,0,0,0,0,0,,,,26,24,,,,N
fall 2024,School of Social Sciences,Anthropology,ANTH,250,1,16971,PLAGUES AND PEOPLE,LEC,3,"Gershon, Ilana",20,7,7,0,0,0,0,0,,,,7,13,,,,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,306,1,16972,ILLNESS NARRATIVES,LEC,3,"Massie, Victoria M.",20,12,12,0,0,0,0,0,,,,12,8,,,,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,324,1,10414,DOCUMENTARY PRODUCTION,STU,3,"Newsome, Marc",8,3,3,0,0,0,0,0,J1,8,9,9,-1,"FILM 327 001, ARTS 327 001","10357, 10358",Art,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,340,1,15234,NEOLIBERALISM & GLOBALIZATION,LEC,3,"Boyer, Dominic C.",40,19,19,0,0,0,0,0,1K,40,24,24,16,ANTH 540 001,15235,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,341,1,16668,MUSEUMS AND HERITAGE,SEM,3,"Prendergast, Mary E.; Lopez Duran, Maria Fabiola",30,20,19,0,0,0,1,0,7T,35,25,25,10,ANTH 541 001,16669,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,344,1,13898,CITY/CULTURE,LEC,3,"Gunel, Gokce",20,16,16,0,0,0,0,0,0N,20,17,17,3,ANTH 544 002,13899,Anthropology,N
fall 2024,School of Social Sciences,Anthropology,ANTH,352,1,16670,PEOPLE AND ANIMALS IN THE PAST,LEC,3,"Prendergast, Mary E.",40,15,15,0,0,0,0,0,7U,45,15,15,30,ANTH 552 001,16671,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,363,1,16672,ARCHAEOLOGY CITIES AND STATE,LEC,3,"Morgan, Molly",35,7,7,0,0,0,0,0,7V,40,8,8,32,ANTH 563 001,16673,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,368,1,16973,SOCIAL DESIGN STUDIO,SEM,3,"Boyer, Dominic C.",25,10,10,0,0,0,0,0,3Q,25,12,12,13,ANTH 568 001,16974,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,377,1,16985,SOUTH ASIAN ECOLOGIES,LEC,3,"Visweswaran, Kamala",20,5,5,0,0,0,0,0,3T,20,8,8,12,ANTH 577 001,16986,Anthropology,N
fall 2024,School of Social Sciences,Anthropology,ANTH,389,1,16674,ARCHAEOLOGY OF FOOD,SEM,3,"Morgan, Molly",35,13,12,0,0,0,1,0,7W,40,15,15,25,ANTH 589 001,16675,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,418,1,17038,WRITING ETHNOGRAPHY,SEM,3,"Visweswaran, Kamala",10,1,1,0,0,0,0,0,6X,20,8,8,12,ANTH 618 001,17039,Anthropology,N
fall 2024,School of Social Sciences,Anthropology,ANTH,419,1,16676,BLACK FEMINIST SCIENCE STUDIES,SEM,3,"Massie, Victoria M.",10,4,4,0,0,0,0,0,7X,20,5,5,15,ANTH 619 001,16677,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,431,1,16978,GLOBAL INDIGENOUS POLITICS,LEC,3,"Gyal, Huatse",20,5,5,0,0,0,0,0,2T,20,14,14,6,ANTH 631 001,16979,Anthropology,Y
fall 2024,School of Social Sciences,Anthropology,ANTH,493,1,11688,SENIOR RESEARCH PREPARATION,SEM,1,"Prendergast, Mary E.; Parker, Stephanie",15,14,14,0,0,0,0,0,,,,14,1,,,,Y
fall 2024,School of Social Sciences,Cognitive Sciences,CSCI,340,1,12802,METHODS OF COGNITIVE SCIENCE,LEC,3,"Moore, Bartlett D.",16,17,17,0,0,0,0,0,,,,17,-1,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,100,1,10633,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,159,159,0,0,0,0,0,,,,159,6,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,100,2,12878,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,153,153,0,0,0,0,0,,,,153,12,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,100,3,12879,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,78,78,0,0,0,0,0,,,,78,87,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,100,4,12880,PRINCIPLES OF ECONOMICS,LEC,3,"DeNicco, James P.",165,43,43,0,0,0,0,0,,,,43,122,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,203,1,10634,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,23,23,0,0,0,0,0,,,,23,52,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,203,2,12882,MACROECONOMICS,LEC,3,"Carlton, Amelie B.",75,20,20,0,0,0,0,0,,,,20,55,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,205,2,13512,INTRODUCTION TO GAME THEORY,LEC,3,"Dudey, Marc P.",50,24,23,0,1,0,0,0,,,,24,26,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,209,1,13299,APPLIED ECONOMETRICS,LL,4,"Brown, Bryan W.",20,16,16,0,0,0,0,0,,,,16,4,,,,N
fall 2024,School of Social Sciences,Economics,ECON,209,2,13300,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,7,7,0,0,0,0,0,ZC,80,24,24,56,"ECON 209 004, ECON 209 003, ECON 209 005","13301, 13302, 13303",Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,209,3,13302,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,3,3,0,0,0,0,0,ZC,80,24,24,56,"ECON 209 002, ECON 209 004, ECON 209 005","13300, 13301, 13303",Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,209,4,13301,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,10,10,0,0,0,0,0,ZC,80,24,24,56,"ECON 209 002, ECON 209 003, ECON 209 005","13300, 13302, 13303",Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,209,5,13303,APPLIED ECONOMETRICS,LL,4,"Ore Monago, Tilsa G.",20,4,4,0,0,0,0,0,ZC,80,24,24,56,"ECON 209 002, ECON 209 004, ECON 209 003","13300, 13301, 13302",Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,300,1,10992,"GAME THEORY, MICRO TOPICS/ECON",LEC,3,"Ore Monago, Tilsa G.",49,19,19,0,0,0,0,0,,,,19,30,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,305,1,10996,"GAME THEORY, MICRO TOPICS/MTEC",LEC,3,"Boylan, Richard T.",49,15,15,0,0,0,0,0,,,,15,34,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,307,1,10301,PROBABILITY & STATISTICS,LEC,3,"McGuffey, Elizabeth J.",10,10,10,0,0,0,0,0,H1,125,124,124,1,STAT 310 001,10116,Statistics,Y
fall 2024,School of Social Sciences,Economics,ECON,307,2,15376,PROBABILITY & STATISTICS,LEC,3,"Bedoya, Carlos F.",50,5,5,0,0,0,0,0,C9,50,40,40,10,STAT 310 002,15375,Statistics,Y
fall 2024,School of Social Sciences,Economics,ECON,308,1,10635,MATHEMATICAL ECONOMICS,LL,4,"Ertemel, Sinan",75,20,19,0,0,0,0,1,,,,20,55,,,,N
fall 2024,School of Social Sciences,Economics,ECON,310,3,11309,ECONOMETRICS,LL,4,"El-Gamal, Mahmoud A.",29,23,22,0,0,0,0,1,E4,30,23,23,7,STAT 376 003,11310,Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,419,2,17331,COMPUTATIONAL ECONOMICS,LL,4,"Coleman, Chase",20,1,1,0,0,0,0,0,,,,1,19,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,435,2,13513,INDUSTRIAL ORGANIZATION,LEC,3,"Dudey, Marc P.",30,4,4,0,0,0,0,0,,,,4,26,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,437,1,10210,ENERGY ECONOMICS,LEC,3,"Medlock, Kenneth B.",50,25,24,0,1,0,0,0,3,75,41,41,34,"ENST 437 001, ECON 601 001","10237, 11201",Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,441,1,12883,EMPIRICAL METHODS FOR IO,LEC,3,"Coughlin, Maura A.",30,3,3,0,0,0,0,0,,,,3,27,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,450,1,16564,ECONOMIC DEVELOPMENT,LEC,3,"Calvi, Rossella",30,29,29,0,0,0,0,0,,,,29,1,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,479,1,17332,MATH FOR COMPUTATIONAL ECON,LL,4,"Coleman, Chase",20,3,3,0,0,0,0,0,ZQ,40,4,4,36,ECON 479 002,17333,Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,479,2,17333,MATH FOR COMPUTATIONAL ECON,LL,4,"Coleman, Chase",20,1,1,0,0,0,0,0,ZQ,40,4,4,36,ECON 479 001,17332,Economics,Y
fall 2024,School of Social Sciences,Economics,ECON,481,2,13515,HEALTH ECONOMICS,LEC,3,"Ho, Vivian",30,28,28,0,0,0,0,0,,,,28,2,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,483,1,12251,PUBLIC ECONOMICS: TAXATION,LEC,3,"Zodrow, George R.",30,12,12,0,0,0,0,0,,,,12,18,,,,Y
fall 2024,School of Social Sciences,Economics,ECON,497,1,12885,RESEARCH IN ECONOMETRICS,RES,3,"Tang, Xun",30,2,2,0,0,0,0,0,,,,2,28,,,,N
fall 2024,School of Social Sciences,Linguistics,LING,200,1,12947,INTRO TO STUDY OF LANGUAGE,LEC,3,"Crouch, Caroline Q.",180,81,81,0,0,0,0,0,B1,180,101,101,79,ANTH 200 001,12948,Linguistics,Y
fall 2024,School of Social Sciences,Linguistics,LING,205,1,14764,LANGUAGE AND SOCIETY,LEC,3,"McCleary, Bryce E.",60,44,44,0,0,0,0,0,G5,60,55,55,5,SWGS 205 001,14765,Linguistics,Y
fall 2024,School of Social Sciences,Linguistics,LING,216,1,15191,WORDS IN ENGLISH,LEC,3,"Kemmer, Suzanne E.",25,15,14,0,0,0,1,0,,,,15,10,,,,Y
fall 2024,School of Social Sciences,Linguistics,LING,300,1,11624,LINGUISTIC ANALYSIS,LEC,3,"Englebretson, Robert E.",40,22,22,0,0,0,0,0,,,,22,18,,,,Y
fall 2024,School of Social Sciences,Linguistics,LING,304,1,16977,GLOBAL SOUTH SOCIOLINGUISTICS,LEC,3,"McCleary, Bryce E.",30,8,8,0,0,0,0,0,,,,8,22,,,,Y
fall 2024,School of Social Sciences,Linguistics,LING,327,1,15762,RESEARCH ON BRAILLE,LEC,3,"Englebretson, Robert E.",22,15,15,0,0,0,0,0,,,,15,7,,,,Y
fall 2024,School of Social Sciences,Linguistics,LING,397,1,14030,SPEECH AND HEARING SCIENCE,LEC,3,"Niedzielski, Nancy A.",19,5,5,0,0,0,0,0,,,,5,14,,,,Y
fall 2024,School of Social Sciences,Linguistics,LING,401,1,11625,ANALYSIS OF SOUND PATTERNS,LEC,3,"Crouch, Caroline Q.",19,12,12,0,0,0,0,0,,,,12,7,,,,Y
fall 2024,School of Social Sciences,Linguistics,LING,419,1,16594,MULTILINGUALISM,LEC,3,"Crouch, Caroline Q.",19,13,13,0,0,0,0,0,,,,13,6,,,,N
fall 2024,School of Social Sciences,Political Science,POLI,102,1,12247,POLI SCI STATISTICS LAB,LAB,0,"Arreguin-Abarca, Chano",25,18,18,0,0,0,0,0,,,,18,7,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,102,2,12248,POLI SCI STATISTICS LAB,LAB,0,"Arreguin-Abarca, Chano",25,16,16,0,0,0,0,0,,,,16,9,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,210,1,10013,INTRO TO AMERICAN POLITICS,LEC,3,"Alford, John R.",123,120,119,0,0,0,1,0,,,,120,3,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,211,1,10024,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Robinson, Kaitlyn",20,20,19,0,0,0,1,0,FA,60,52,52,8,"POLI 211 002, POLI 211 003","14162, 14163",Political Science,Y
fall 2024,School of Social Sciences,Political Science,POLI,211,2,14162,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Robinson, Kaitlyn",20,19,19,0,0,0,0,0,FA,60,52,52,8,"POLI 211 001, POLI 211 003","10024, 14163",Political Science,Y
fall 2024,School of Social Sciences,Political Science,POLI,211,3,14163,INTRO TO INTERNAT'L RELATIONS,LEC,3,"Robinson, Kaitlyn",20,13,13,0,0,0,0,0,FA,60,52,52,8,"POLI 211 001, POLI 211 002","10024, 14162",Political Science,Y
fall 2024,School of Social Sciences,Political Science,POLI,212,2,14165,INTRO TO COMPARATIVE POLITICS,LEC,3,"Aktan, Hayri D.",50,40,40,0,0,0,0,0,,,,40,10,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,224,1,16984,HOW TO RUN FOR OFFICE,LEC,3,"Vann, Elizabeth F.",19,19,19,0,0,0,0,0,,,,19,0,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,238,1,16965,ELECTIONS 2024,LEC,1 TO 4,"Alford, John R.",195,193,191,0,0,0,1,1,,,,193,2,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,311,1,16990,"RACE, ETHNICITY, & US PUB POL",LEC,3,"Wager, Emily",30,30,30,0,0,0,0,0,,,,30,0,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,321,1,14762,"AMER CONST. LAW:STRUCTRS, PWRS",LEC,3,"Cozza, Joseph",35,30,30,0,0,0,0,0,,,,30,5,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,324,1,16686,FROM DECOLONI TO GLOBALIZATION,LEC,3,"Wood, Philip R.",25,4,4,0,0,0,0,0,A0,25,11,11,14,"FREN 324 001, RELI 476 001","16685, 16687",Modrn & Classicl Lit & Culture,Y
fall 2024,School of Social Sciences,Political Science,POLI,338,2,16217,POLICY ANALYSIS,LEC,3,"Pugh, Alex K.",30,17,17,0,0,0,0,0,F9,30,17,17,13,SOSC 301 002,16218,Political Science,Y
fall 2024,School of Social Sciences,Political Science,POLI,341,1,15589,RACE AND THE LAW IN THE U.S.,LEC,3,"Leebron, David W.",30,15,15,0,0,0,0,0,,,,15,15,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,359,1,14807,WORLD CONSTITUTIONS,LEC,3,"Cozza, Joseph",30,28,28,0,0,0,0,0,,,,28,2,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,366,1,16968,SOUTH ASIAN POLITICS,LEC,3,"Kumar, Rithika",30,11,11,0,0,0,0,0,,,,11,19,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,371,1,15361,CIVIL WARS,LEC,3,"Zubiria Fuentes, Gladys J.",35,33,33,0,0,0,0,0,,,,33,2,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,375,1,17350,INTERNATIONAL ORGANIZATION,LEC,3,"Staisch, Matthias",30,20,19,0,0,0,1,0,,,,20,10,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,395,2,11884,APPLIED RESEARCH METHODS,LL,4,"Aktan, Hayri D.",30,20,20,0,0,0,0,0,,,,20,10,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,420,1,16629,ELECTION SYSTEMS,SEM,3,"Stein, Robert M.; Byrne, Michael D.",12,10,10,0,0,0,0,0,G0,12,13,13,-1,"COMP 435 001, PSYC 420 001","16630, 16631",Political Science,Y
fall 2024,School of Social Sciences,Political Science,POLI,456,1,16987,GENDER AND DEVELOPMENT,SEM,3,"Kumar, Rithika",12,4,4,0,0,0,0,0,,,,4,8,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,469,1,16632,CIVIL WAR AND TERRORISM,SEM,3,"Robinson, Kaitlyn",12,13,13,0,0,0,0,0,,,,13,-1,,,,Y
fall 2024,School of Social Sciences,Political Science,POLI,472,1,16633,AMERICAN FOREIGN POLICY,SEM,3,"Morgan, T C.",12,4,4,0,0,0,0,0,,,,4,8,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,101,2,10093,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",120,118,117,0,0,0,0,1,,,,118,2,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,101,3,13804,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Nicolaou, Despina C.",120,118,117,0,0,0,0,1,,,,118,2,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,101,4,16344,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Hooge, Kimberley",120,58,58,0,0,0,0,0,,,,58,62,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,101,5,17614,INTRODUCTION TO PSYCHOLOGY,LEC,3,"Zahn, Rachel E.",120,28,28,0,0,0,0,0,,,,28,92,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,102,1,16321,PSYCHOLOGY STATISTICS LAB,LAB,0,"Silver, Elisabeth",60,29,29,0,0,0,0,0,,,,29,31,,,,N
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,202,2,11115,INTRO TO SOCIAL PSYCHOLOGY,LEC,3,"Hebl, Michelle R.",80,61,61,0,0,0,0,0,,,,61,19,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,203,2,10543,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Hooge, Kimberley",82,81,81,0,0,0,0,0,,,,81,1,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,203,4,16353,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Maynard, Mark",80,78,78,0,0,0,0,0,,,,78,2,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,203,5,17615,INTRO TO COGNITIVE PSYCHOLOGY,LEC,3,"Zahn, Rachel E.",80,35,35,0,0,0,0,0,,,,35,45,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,231,2,17148,INDUS & ORGANIZATIONAL PSYC,LEC,3,"Fattoracci, Elisa",35,29,29,0,0,0,0,0,,,,29,6,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,231,3,17591,INDUS & ORGANIZATIONAL PSYC,LEC,3,"Linhardt, Rylee M.",35,8,8,0,0,0,0,0,,,,8,27,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,308,1,15563,MEMORY,LEC,3,"Adam, Kirsten",50,41,41,0,0,0,0,0,,,,41,9,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,321,1,11371,DEVELOPMENTAL PSYCHOLOGY,LEC,3,"Westmoreland, Kirsten",45,44,44,0,0,0,0,0,,,,44,1,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,330,1,16638,PERSONALITY THEORY & RESEARCH,LEC,3,"Westmoreland, Kirsten",45,15,15,0,0,0,0,0,,,,15,30,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,332,1,16939,PSYCHOPATHOLOGY,LEC,3,"Garcini, Luz M.",45,40,39,0,0,0,0,1,,,,40,5,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,333,1,16641,MULTICULTURAL PSYCHOLOGY,LEC,3,"Lesane-Brown, Chase L.",35,21,21,0,0,0,0,0,,,,21,14,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,340,2,11442,RESEARCH METHODS - PSYCHOLOGY,LEC,4,"Lesane-Brown, Chase L.",16,5,5,0,0,0,0,0,,,,5,11,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,340,3,16347,RESEARCH METHODS - PSYCHOLOGY,LEC,4,"Hooge, Kimberley",16,13,13,0,0,0,0,0,,,,13,3,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,340,4,17617,RESEARCH METHODS - PSYCHOLOGY,LEC,4,"Zahn, Rachel E.",10,10,10,0,0,0,0,0,,,,10,0,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,351,1,11607,PERCEPTION,LEC,3,"DeLucia, Patricia",45,34,34,0,0,0,0,0,,,,34,11,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,353,1,15598,PSYC OF EMOTION & MOTIVATION,LEC,3,"Westmoreland, Kirsten",45,12,12,0,0,0,0,0,,,,12,33,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,362,2,16350,COGNITIVE NEUROSCIENCE,LEC,3,"Maynard, Mark",80,15,15,0,0,0,0,0,K2,80,62,62,18,NEUR 362 002,16352,Psychological Sciences,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,370,1,10255,INTRO TO HUMAN FACTORS & ERGO,LEC,3,"Kortum, Philip T.",35,31,31,0,0,0,0,0,,,,31,4,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,409,1,15215,METHODS HUMAN-COMP INTERACTION,SEM,3,"Kortum, Philip T.",25,13,13,0,0,0,0,0,0X,40,17,17,23,PSYC 609 001,15219,Psychological Sciences,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,411,1,16642,HISTORY OF PSYCHOLOGY,SEM,3,"Maynard, Mark",40,38,38,0,0,0,0,0,,,,38,2,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,420,1,16631,ELECTION SYSTEMS,SEM,3,"Byrne, Michael D.; Stein, Robert M.",12,3,3,0,0,0,0,0,G0,12,13,13,-1,"POLI 420 001, COMP 435 001","16629, 16630",Political Science,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,430,1,15612,COMP MODELING OF COG PROCESSES,SEM,3,"Moore, Bartlett D.",20,21,21,0,0,0,0,0,1M,20,21,21,-1,PSYC 543 001,15600,Psychological Sciences,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,441,1,16643,HUMAN-COMPUTER INTERACTION,LEC,3,"Chen, Jing",15,10,10,0,0,0,0,0,7Q,25,18,18,7,PSYC 541 001,16644,Psychological Sciences,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,452,1,16645,EMOTION REGULATION,SEM,3,"Denny, Bryan T.",12,10,10,0,0,0,0,0,7R,12,11,11,1,PSYC 552 001,16646,Psychological Sciences,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,455,1,16647,ADV SEM IN CLINICAL PSYCHOLOGY,SEM,3,"Nicolaou, Despina C.",35,37,37,0,0,0,0,0,,,,37,-2,,,,Y
fall 2024,School of Social Sciences,Psychological Sciences,PSYC,470,1,16648,ENGINEERING PSYCHOLOGY,SEM,3,"Byrne, Michael D.",5,3,3,0,0,0,0,0,7S,20,14,14,6,PSYC 540 001,16649,Psychological Sciences,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,260,1,11988,INTRO TO SPORT MANAGEMENT,LEC,3,"Crossey, Diane M.",40,56,56,0,0,0,0,0,,,,56,-16,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,260,2,14110,INTRO TO SPORT MANAGEMENT,LEC,3,"Crossey, Diane M.",40,50,50,0,0,0,0,0,,,,50,-10,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,266,1,14787,LEADING WITH SERVICE,LEC,3,"Crossey, Diane M.",10,17,16,0,0,0,0,1,,,,17,-7,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,276,1,12199,SPORT MANAGEMENT PRACTICUM,LL,3,"Stallings, Tom",10,22,22,0,0,0,0,0,,,,22,-12,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,320,1,12540,BUSINESS OF COLLEGE ATHLETICS,LEC,3,"Rackley, Steven P.",15,21,20,0,0,0,0,1,,,,21,-6,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,350,1,10516,SPORT ETHICS,LEC,3,"Haptonstall, Clark D.",10,16,16,0,0,0,0,0,,,,16,-6,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,360,1,15422,SALES & REVENUE GENERATION,LEC,3,"Stallings, Tom",15,23,23,0,0,0,0,0,,,,23,-8,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,362,901,10931,SPORT MARKETING,LEC,3,"Haptonstall, Clark D.",10,27,27,0,0,0,0,0,,,,27,-17,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,364,1,15423,SPORT LAW,LEC,3,"Wilka, Stephanie",19,17,17,0,0,0,0,0,,,,17,2,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,366,1,12244,EVENT & VENUE MANAGEMENT,LEC,3,"Rackley, Steven P.",15,17,17,0,0,0,0,0,,,,17,-2,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,430,1,16714,INTRO TO SPORT ANALYTICS,LEC,3,"Powers, Scott S.",19,17,17,0,0,0,0,0,4F,19,18,18,1,SMGT 530 001,17376,Sport Management,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,431,1,16715,ADVANCED SPORT ANALYTICS,LEC,3,"Gong, Hua",20,10,10,0,0,0,0,0,4G,20,10,10,10,SMGT 531 001,17377,Sport Management,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,435,1,16716,BASEBALL ANALYTICS,LEC,3,"Powers, Scott S.",15,8,8,0,0,0,0,0,4K,15,8,8,7,SMGT 535 001,17378,Sport Management,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,440,1,15821,SPORT BUSINESS ANALYTICS,SEM,3,"Gong, Hua",10,23,23,0,0,0,0,0,,,,23,-13,,,,Y
fall 2024,School of Social Sciences,Sport Management,SMGT,450,1,12541,LEADERSHIP IN SPORT MANAGEMENT,LEC,3,"Rackley, Steven P.",15,20,20,0,0,0,0,0,,,,20,-5,,,,Y
